Review_ID,Review_Text,Review_Title,Rating,Review_Date,Verified_Purchase,Product_ID,Product_Name,Category,Subcategory,Brand,Price,Features,Customer_ID,Customer_Name,Age_Group,Location,Purchase_History,Helpful_Votes,Comments_Count,Media_URLs,Sentiment_Label,Aspect_Sentiments
REV_001582,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Perfect purchase,5,2025-03-01,True,PROD_007,Nike Air Max 270,Fashion,Sneakers,Nike,150.0,"Air Max sole, Breathable mesh, Casual style",CUST_0066,Customer_67,18-25,Los Angeles,Regular,3,0,,Positive,"{""fit"": ""positive"", ""style"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""material"": ""positive""}"
REV_001583,The Instant Pot Duo 7-in-1 is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Great quality,5,2025-02-18,True,PROD_010,Instant Pot Duo 7-in-1,Home & Garden,Kitchen Appliances,Instant Pot,99.99,"Pressure cooker, Slow cooker, Rice cooker, Steamer",CUST_0080,Customer_81,18-25,Charlotte,Regular,2,0,,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_001584,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Amazing product!,5,2025-06-20,True,PROD_004,Dell XPS 15,Electronics,Laptops,Dell,1899.99,"Intel i7, 4K OLED display, InfinityEdge design",CUST_0008,Customer_9,18-25,Philadelphia,Occasional,2,0,https://example.com/review_images/photo1.jpg; https://example.com/review_videos/video1.mp4,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001585,"This is an average product that works fine. The quality is decent and the price is reasonable. It's not going to blow your mind, but it's reliable and functional. It's a good choice if you're looking for something straightforward.",Decent product,3,2025-01-07,True,PROD_004,Dell XPS 15,Electronics,Laptops,Dell,1899.99,"Intel i7, 4K OLED display, InfinityEdge design",CUST_0060,Customer_61,65+,Jacksonville,New Customer,2,0,,Neutral,"{""performance"": ""neutral"", ""design"": ""neutral"", ""battery"": ""neutral"", ""camera"": ""neutral"", ""display"": ""neutral""}"
REV_001586,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Outstanding product,5,2024-06-07,True,PROD_010,Instant Pot Duo 7-in-1,Home & Garden,Kitchen Appliances,Instant Pot,99.99,"Pressure cooker, Slow cooker, Rice cooker, Steamer",CUST_0051,Customer_52,18-25,Houston,New Customer,2,0,https://example.com/review_images/photo2.jpg; https://example.com/review_videos/video1.mp4,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_001587,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Amazing product!,5,2024-03-04,True,PROD_014,Atomic Habits,Books,Self-Help,Avery,18.99,"Hardcover, 320 pages, Personal development",CUST_0018,Customer_19,18-25,San Diego,Occasional,7,1,https://example.com/review_images/photo1.jpg; https://example.com/review_videos/video1.mp4,Positive,"{""content"": ""positive"", ""writing"": ""positive"", ""plot"": ""positive"", ""characters"": ""positive"", ""value"": ""positive""}"
REV_001588,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Great quality,4,2025-08-24,False,PROD_016,La Mer Crème de la Mer,Beauty & Personal Care,Skincare,La Mer,195.0,"Moisturizing cream, Sea kelp extract, Luxury skincare",CUST_0061,Customer_62,56-65,Charlotte,New Customer,1,0,,Positive,"{""effectiveness"": ""positive"", ""texture"": ""positive"", ""scent"": ""positive"", ""packaging"": ""positive"", ""value"": ""positive""}"
REV_001589,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Great quality,4,2024-11-09,True,PROD_012,KitchenAid Stand Mixer,Home & Garden,Kitchen Appliances,KitchenAid,329.99,"5-quart bowl, 10 speeds, Multiple attachments",CUST_0085,Customer_86,26-35,Fort Worth,Frequent,2,0,,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_001590,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Excellent value,4,2023-11-08,True,PROD_015,Olaplex No.3 Hair Perfector,Beauty & Personal Care,Hair Care,Olaplex,28.0,"Repair treatment, Bond building, Professional formula",CUST_0053,Customer_54,26-35,Denver,Frequent,3,0,,Positive,"{""effectiveness"": ""positive"", ""texture"": ""positive"", ""scent"": ""positive"", ""packaging"": ""positive"", ""value"": ""positive""}"
REV_001591,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Amazing product!,5,2024-08-16,False,PROD_019,LEGO Creator Expert Assembly Square,Toys & Games,Building Sets,LEGO,279.99,"4002 pieces, Modular building, Collectible",CUST_0049,Customer_50,56-65,Indianapolis,Regular,4,0,,Positive,"{""fun_factor"": ""positive"", ""quality"": ""positive"", ""educational_value"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_001592,This is a waste of money. The product is poorly made and doesn't work as expected. The quality is terrible and it's not worth the price. I've had much better products for less money. I would not recommend this to anyone.,Not worth it,1,2025-01-22,True,PROD_002,Samsung Galaxy S24 Ultra,Electronics,Smartphones,Samsung,1299.99,"Snapdragon 8 Gen 3, 200MP camera, S Pen, AI features",CUST_0045,Customer_46,46-55,New York,Regular,2,0,,Negative,"{""performance"": ""negative"", ""design"": ""negative"", ""battery"": ""negative"", ""camera"": ""negative"", ""display"": ""negative""}"
REV_001593,The KitchenAid Stand Mixer is terrible! The quality is awful and it's definitely not worth the price. It arrived damaged and doesn't function properly. The materials feel cheap and it's poorly constructed. I regret this purchase completely.,Not as described,2,2024-10-02,True,PROD_012,KitchenAid Stand Mixer,Home & Garden,Kitchen Appliances,KitchenAid,329.99,"5-quart bowl, 10 speeds, Multiple attachments",CUST_0064,Customer_65,56-65,San Diego,Regular,0,0,https://example.com/review_images/photo2.jpg; https://example.com/review_images/photo1.jpg,Negative,"{""functionality"": ""negative"", ""design"": ""negative"", ""ease_of_use"": ""negative"", ""durability"": ""negative"", ""value"": ""negative""}"
REV_001594,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Best purchase ever,5,2025-01-23,True,PROD_005,Sony WH-1000XM5,Electronics,Headphones,Sony,399.99,"Noise canceling, 30-hour battery, LDAC codec",CUST_0045,Customer_46,46-55,New York,Regular,2,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001595,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Great quality,4,2023-12-19,False,PROD_009,Adidas Ultraboost 22,Fashion,Running Shoes,Adidas,180.0,"Boost midsole, Primeknit upper, Continental rubber",CUST_0097,Customer_98,56-65,Washington,Regular,1,0,https://example.com/review_images/photo2.jpg; https://example.com/review_videos/video1.mp4,Positive,"{""fit"": ""positive"", ""style"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""material"": ""positive""}"
REV_001596,"This is an average product that works fine. The quality is decent and the price is reasonable. It's not going to blow your mind, but it's reliable and functional. It's a good choice if you're looking for something straightforward.",Average quality,3,2025-10-05,True,PROD_020,PlayStation 5 Console,Toys & Games,Gaming Consoles,Sony,499.99,"4K gaming, Ray tracing, SSD storage, DualSense controller",CUST_0084,Customer_85,26-35,Fort Worth,New Customer,1,0,https://example.com/review_videos/video1.mp4; https://example.com/review_images/photo2.jpg,Neutral,"{""fun_factor"": ""neutral"", ""quality"": ""neutral"", ""educational_value"": ""neutral"", ""durability"": ""neutral"", ""value"": ""neutral""}"
REV_001597,"This is a standard product that works adequately. The quality is acceptable and it serves its purpose well. There's nothing particularly impressive about it, but there's also nothing wrong with it. It's a reliable, no-frills option.",It works,3,2025-05-31,False,PROD_011,Dyson V15 Detect,Home & Garden,Vacuum Cleaners,Dyson,749.99,"Laser dust detection, 60-minute runtime, HEPA filtration",CUST_0075,Customer_76,18-25,Fort Worth,Frequent,2,0,,Neutral,"{""functionality"": ""neutral"", ""design"": ""neutral"", ""ease_of_use"": ""neutral"", ""durability"": ""neutral"", ""value"": ""neutral""}"
REV_001598,The MacBook Pro 16-inch is terrible! The quality is awful and it's definitely not worth the price. It arrived damaged and doesn't function properly. The materials feel cheap and it's poorly constructed. I regret this purchase completely.,Disappointed,2,2024-06-04,True,PROD_003,MacBook Pro 16-inch,Electronics,Laptops,Apple,2499.99,"M3 Pro chip, Liquid Retina XDR, 22-hour battery",CUST_0005,Customer_6,26-35,Indianapolis,Regular,0,0,,Negative,"{""performance"": ""negative"", ""design"": ""negative"", ""battery"": ""negative"", ""camera"": ""negative"", ""display"": ""negative""}"
REV_001599,"This is a standard product that works adequately. The quality is acceptable and it serves its purpose well. There's nothing particularly impressive about it, but there's also nothing wrong with it. It's a reliable, no-frills option.",Fair quality,3,2024-06-04,True,PROD_016,La Mer Crème de la Mer,Beauty & Personal Care,Skincare,La Mer,195.0,"Moisturizing cream, Sea kelp extract, Luxury skincare",CUST_0086,Customer_87,46-55,Dallas,Frequent,1,0,https://example.com/review_images/photo1.jpg; https://example.com/review_videos/video1.mp4,Neutral,"{""effectiveness"": ""neutral"", ""texture"": ""neutral"", ""scent"": ""neutral"", ""packaging"": ""neutral"", ""value"": ""neutral""}"
REV_001600,The The Seven Husbands of Evelyn Hugo is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Excellent value,5,2023-12-13,True,PROD_013,The Seven Husbands of Evelyn Hugo,Books,Fiction,Simon & Schuster,16.99,"Paperback, 400 pages, Bestseller",CUST_0096,Customer_97,18-25,Denver,New Customer,3,0,,Positive,"{""content"": ""positive"", ""writing"": ""positive"", ""plot"": ""positive"", ""characters"": ""positive"", ""value"": ""positive""}"
REV_001601,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Exceeded my expectations,5,2024-10-28,True,PROD_002,Samsung Galaxy S24 Ultra,Electronics,Smartphones,Samsung,1299.99,"Snapdragon 8 Gen 3, 200MP camera, S Pen, AI features",CUST_0095,Customer_96,65+,San Diego,Frequent,2,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001602,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Exceeded my expectations,4,2024-10-31,True,PROD_006,AirPods Pro 2nd Gen,Electronics,Earbuds,Apple,249.99,"Active noise canceling, Spatial Audio, H2 chip",CUST_0041,Customer_42,56-65,Dallas,New Customer,4,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
